"ID","edu_level","program","edu_region","cur_region","cur_status","job_sector","job_type","student","annual_salary","job_satisfy","employment_rate","total_population","percentage"
77894,"Bachelor","Other","Western","Western","Employed","Education","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77895,"Bachelor","Other","Western","Western","Employed","Health","Full-time","Not Student","60000","Neutral",87.5531268973892,4973,30.8154666005701
77897,"Bachelor","Arts","Ontario","Ontario","Employed","Other","Part-time","Student",NA,"Satisfied",87.0460394623963,331,2.05105961085636
77902,"College/CEGEP","Arts","Quebec","Quebec","Employed","Other","Part-time","Not Student","15000","Very satisfied",90.1944209636517,316,1.95811129012269
77903,"College/CEGEP","NA","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
77904,"College/CEGEP","Lifescience","Ontario","Ontario","Unemployed",NA,NA,"Not Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
77905,"College/CEGEP","Lifescience","Quebec","Quebec","Employed","Science","Part-time","Student",NA,"Valid skip",90.1944209636517,316,1.95811129012269
77906,"Bachelor","Business","Western","Western","Employed","Education","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
77907,"Bachelor","Health","Western","Western","Employed","Science","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77908,"Master/PhD","NA","Ontario","Ontario","Employed","Science","Full-time","Not Student","90000","Satisfied",87.0460394623963,2648,16.4084768868509
77909,"Bachelor","Other","Western","Western","Employed","Health","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
77910,"Master/PhD","Education","Atlantic","Ontario","Employed","Education","Full-time","Not Student","90000","Satisfied",87.0460394623963,2648,16.4084768868509
77911,"College/CEGEP","Other","Atlantic","Atlantic","Employed","Education","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
77912,"Master/PhD","Arts","Ontario","Ontario","Employed","Health","Part-time","Student","15000","Very satisfied",87.0460394623963,331,2.05105961085636
77914,"Master/PhD","Business","Quebec","Quebec","Employed","Finance","Full-time","Not Student","90000","Very satisfied",90.1944209636517,2853,17.6787706035444
77916,"College/CEGEP","Health","Western","Western","Employed","Science","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77917,"Master/PhD","Business","Western","Quebec","Employed","Finance","Full-time","Not Student","90000","Satisfied",90.1944209636517,2853,17.6787706035444
77918,"College/CEGEP","Health","Western","Western","Employed","Goods Producing","Full-time","Not Student","90000","Very satisfied",87.5531268973892,4973,30.8154666005701
77920,"Bachelor","Health","Western","Western","Employed","Science","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77921,"Master/PhD","Other","Quebec","Quebec","Employed","Health","Full-time","Not Student","90000","Very satisfied",90.1944209636517,2853,17.6787706035444
77922,"College/CEGEP","Arts","Quebec","Quebec","Employed","Other","Full-time","Not Student","40000","Satisfied",90.1944209636517,2853,17.6787706035444
77923,"Master/PhD","Education","Quebec","Quebec","Employed","Education","Part-time","Not Student","15000","Satisfied",90.1944209636517,316,1.95811129012269
77924,"Master/PhD","Health","Quebec","Ontario","Employed","Education","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
77926,"College/CEGEP","Architecture","Quebec","Ontario","Employed","Science","Full-time","Not Student","90000","Satisfied",87.0460394623963,2648,16.4084768868509
77927,"Bachelor","Health","Atlantic","Atlantic","Employed","Science","Full-time","Not Student","80000","Very satisfied",84.7740236946029,1722,10.6704672202256
77929,"Bachelor","Lifescience","Quebec","Quebec","Employed","Other","Full-time","Not Student","40000","Dissatisfied",90.1944209636517,2853,17.6787706035444
77930,"Bachelor","Business","Atlantic","Atlantic","Employed","Other","Full-time","Not Student","60000","Very satisfied",84.7740236946029,1722,10.6704672202256
77932,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
77933,"College/CEGEP","Lifescience","Quebec","Quebec","Employed","Finance","Full-time","Not Student","40000","Satisfied",90.1944209636517,2853,17.6787706035444
77934,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77935,"College/CEGEP","Architecture","Quebec","Quebec","Employed","Other","Part-time","Student","15000","Neutral",90.1944209636517,316,1.95811129012269
77936,"Bachelor","Other","Atlantic","Quebec","Employed","Other","Full-time","Not Student","15000","Dissatisfied",90.1944209636517,2853,17.6787706035444
77937,"Master/PhD","Lifescience","Ontario",NA,"Employed","Science","Full-time","Not Student",NA,"Valid skip",81.7777777777778,138,0.855124550749783
77938,"Bachelor","Arts","Atlantic","Atlantic","Employed","Education","Full-time","Not Student","80000","Very satisfied",84.7740236946029,1722,10.6704672202256
77940,"Bachelor","Lifescience","Western","Western","Employed","Trade","Full-time","Not Student","40000","Very satisfied",87.5531268973892,4973,30.8154666005701
77941,"Bachelor","Architecture","Atlantic","Atlantic","Employed","Trade","Part-time","Not Student","15000","Satisfied",84.7740236946029,176,1.09059362994175
77944,"Master/PhD","Lifescience","Quebec","Quebec","Employed","Science","Full-time","Not Student","90000","Satisfied",90.1944209636517,2853,17.6787706035444
77945,"Bachelor","Arts","Western","Western","Employed","Goods Producing","Full-time","Student","15000","Satisfied",87.5531268973892,4973,30.8154666005701
77946,"College/CEGEP","Other","Western","Ontario","Employed","Health","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
77947,"Bachelor","MCS","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
77948,"Bachelor","Lifescience","Quebec","Quebec","Employed","Finance","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
77950,"Bachelor","Other","Quebec","Quebec","Employed","Health","Full-time","Not Student",NA,"Valid skip",90.1944209636517,2853,17.6787706035444
77954,"College/CEGEP","Health","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
77956,"Master/PhD","Other","Ontario","Ontario","Employed","Science","Full-time","Not Student",NA,"Valid skip",87.0460394623963,2648,16.4084768868509
77957,"Master/PhD","Lifescience","Quebec","Quebec","Employed","Science","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
77958,"Master/PhD","Business","Atlantic","Ontario","Employed","Other","Full-time","Not Student","90000","Dissatisfied",87.0460394623963,2648,16.4084768868509
77959,"Master/PhD","Education","Quebec","Quebec","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
77960,"Bachelor","Other","Atlantic","Atlantic","Employed","Trade","Full-time","Not Student","80000","Dissatisfied",84.7740236946029,1722,10.6704672202256
77961,"Bachelor","MCS","Western","Western","Employed","Science","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77964,"College/CEGEP","Health","Western","Western","Unemployed",NA,NA,"Not Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
77965,"Bachelor","Other","Ontario","Ontario","Employed","Health","Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
77966,"Bachelor","NA","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","80000","Satisfied",84.7740236946029,1722,10.6704672202256
77967,"Bachelor","Arts","Western",NA,"Employed",NA,"Part-time","Not Student","15000","Dissatisfied",81.7777777777778,41,0.254058743338704
77968,"Master/PhD","Education","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
77972,"Bachelor","Arts","Western","Western","Employed","Goods Producing","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
77975,"Bachelor","MCS","Ontario","Ontario","Employed","Goods Producing","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
77978,"Bachelor","Business","Western","Western","Employed",NA,NA,"Not Student",NA,"Satisfied",87.5531268973892,954,5.91151319866154
77979,"College/CEGEP","MCS","Quebec","Quebec","No Labour Force",NA,NA,"Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
77980,"Bachelor","Education","Western","Western","Employed","Education","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
77981,"College/CEGEP","Business","Western","Western","Employed","Health","Full-time","Not Student","40000","Very satisfied",87.5531268973892,4973,30.8154666005701
77982,"College/CEGEP","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
77983,"Bachelor","Lifescience","Ontario","Ontario","No Labour Force",NA,NA,"Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
77984,"Bachelor","Health","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",84.7740236946029,1722,10.6704672202256
77985,"Bachelor","Other","Atlantic","Ontario","Unemployed",NA,NA,"Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
77986,"College/CEGEP","Health","Western","Western","Employed","Trade","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
77987,"Bachelor","Business","Western","Western","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
77989,"Bachelor","Lifescience","Atlantic","Atlantic","Employed",NA,NA,"Not Student",NA,NA,84.7740236946029,381,2.36088734663527
77990,"Bachelor","Lifescience","Western","Western","Employed","Trade","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77992,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
77993,"College/CEGEP","Arts","Atlantic","Atlantic","Employed","Other","Full-time","Not Student",NA,"Very satisfied",84.7740236946029,1722,10.6704672202256
77997,"Bachelor","Lifescience","Western","Western","Employed",NA,"Full-time","Not Student",NA,"Valid skip",87.5531268973892,4973,30.8154666005701
78002,"Bachelor","Architecture","Ontario","Ontario","Employed","Education","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
78004,"College/CEGEP","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78009,"College/CEGEP","Arts","Western","Western","Employed","Science","Part-time","Not Student",NA,"Valid skip",87.5531268973892,661,4.09592266699715
78014,"Master/PhD","Business","Ontario","Ontario","Employed","Health","Full-time","Not Student",NA,"Valid skip",87.0460394623963,2648,16.4084768868509
78016,"Master/PhD","Other","Quebec","Quebec","Employed","Health","Full-time","Not Student","90000","Satisfied",90.1944209636517,2853,17.6787706035444
78017,"Master/PhD","Lifescience","Atlantic","Atlantic","Employed","Education","Full-time","Student","80000","Very satisfied",84.7740236946029,1722,10.6704672202256
78019,"Master/PhD","Education","Atlantic","Atlantic","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78020,"Master/PhD","MCS","Quebec","Quebec","Employed","Science","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
78022,"Bachelor","Lifescience","Western","Western","Employed","Health",NA,"Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
78023,"Master/PhD","Arts","Ontario","Ontario","No Labour Force",NA,NA,"Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
78028,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78029,"College/CEGEP","Health","Western","Western","Employed","Science","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78030,"Bachelor","Business","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78032,"College/CEGEP","Business","Atlantic","Atlantic","Employed","Health","Full-time","Not Student","60000","Satisfied",84.7740236946029,1722,10.6704672202256
78033,"Bachelor","Health","Western","Western","Employed","Science","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78036,"College/CEGEP","Health","Ontario","Ontario","No Labour Force",NA,NA,"Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
78037,"College/CEGEP","Other","Western","Western","Employed","Health","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
78038,"Bachelor","Lifescience","Western","Western","Employed","Trade","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
78039,"College/CEGEP","Other","Quebec","Quebec","Employed","Health","Part-time","Student","15000","Dissatisfied",90.1944209636517,316,1.95811129012269
78040,"College/CEGEP","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78042,"Bachelor","MCS","Western","Western","Employed","Health","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78043,"College/CEGEP","Arts","Western","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78045,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78046,"Bachelor","Education","Western","Western","Employed","Education","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78048,"Master/PhD","Lifescience","Ontario","Western","Employed",NA,"Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
78049,"College/CEGEP","Business","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78051,"College/CEGEP","Lifescience","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78052,"Bachelor","Business","Atlantic","Atlantic","Employed","Trade","Full-time","Not Student","60000","Very satisfied",84.7740236946029,1722,10.6704672202256
78053,"Bachelor","Lifescience","Western","Western","No Labour Force",NA,NA,"Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
78056,"Master/PhD","Education","Ontario","Ontario","Employed","Trade","Full-time","Not Student","90000","Satisfied",87.0460394623963,2648,16.4084768868509
78057,"Bachelor","Health","Atlantic","Western","Employed",NA,"Full-time","Not Student","60000","Neutral",87.5531268973892,4973,30.8154666005701
78059,"College/CEGEP","Lifescience","Atlantic","Atlantic","Employed","Trade","Part-time","Not Student","15000","Satisfied",84.7740236946029,176,1.09059362994175
78060,"Bachelor","Business","Western","Western","Employed","Trade","Full-time","Not Student","40000","Dissatisfied",87.5531268973892,4973,30.8154666005701
78062,"Master/PhD","Education","Western","Western","Employed","Education","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
78065,"Bachelor","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
78067,"College/CEGEP","Health","Atlantic","Atlantic","Employed",NA,NA,"Not Student",NA,NA,84.7740236946029,381,2.36088734663527
78069,"Bachelor","Arts","Western","Western","Employed","Science","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78070,"Master/PhD","Education","Western","Western","Employed","Science","Part-time","Not Student",NA,"Valid skip",87.5531268973892,661,4.09592266699715
78074,"College/CEGEP",NA,"Quebec","Quebec","Employed","Finance","Full-time","Not Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
78075,"College/CEGEP","Lifescience","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78077,"College/CEGEP","Other","Quebec","Quebec","Employed","Health","Full-time","Not Student","40000","Very satisfied",90.1944209636517,2853,17.6787706035444
78078,"College/CEGEP","Other","Quebec","Quebec","Employed","Education","Full-time","Not Student","15000","Very satisfied",90.1944209636517,2853,17.6787706035444
78084,"Master/PhD","Other","Western","Western","Employed","Health","Full-time","Not Student","90000","Very satisfied",87.5531268973892,4973,30.8154666005701
78085,"Bachelor","Other","Atlantic","Western","Employed","Health","Full-time","Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
78087,"Master/PhD","Other","Ontario","Ontario","Employed","Health","Part-time","Student","15000","Very satisfied",87.0460394623963,331,2.05105961085636
78089,"Bachelor","Architecture","Western","Western","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78090,"Bachelor","Business","Western","Western","Employed","Other","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78091,"Bachelor","Business","Quebec","Quebec","Employed","Finance",NA,"Student","80000","Satisfied",90.1944209636517,380,2.35469079191969
78092,"Master/PhD","Arts","Atlantic","Atlantic","Employed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78093,"College/CEGEP","NA","Ontario","Ontario","Employed","Other","Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
78094,"Master/PhD","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","90000","Neutral",87.5531268973892,4973,30.8154666005701
78098,"College/CEGEP","Business","Western","Western","Employed","Health","Full-time","Not Student","40000","Neutral",87.5531268973892,4973,30.8154666005701
78102,"College/CEGEP",NA,"Atlantic","Atlantic","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78104,"Master/PhD","Other","Quebec","Quebec","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78106,"Bachelor","MCS","Western","Western","Employed","Science","Full-time","Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
78107,"Bachelor","Education","Western","Western","Employed",NA,NA,"Not Student",NA,NA,87.5531268973892,954,5.91151319866154
78108,"Bachelor","Lifescience","Western","Western","Employed","Finance","Full-time","Not Student","60000","Satisfied",87.5531268973892,4973,30.8154666005701
78110,"College/CEGEP","Business","Atlantic","Atlantic","Employed","Health","Full-time","Not Student","40000","Very satisfied",84.7740236946029,1722,10.6704672202256
78111,"Bachelor","Lifescience","Western","Western","Employed","Health","Part-time","Not Student","15000","Very satisfied",87.5531268973892,661,4.09592266699715
78112,"College/CEGEP","Health","Quebec","Quebec","Employed","Other","Full-time","Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
78114,"Master/PhD","NA","Ontario","Western","Employed","Other","Full-time","Not Student",NA,"Valid skip",87.5531268973892,4973,30.8154666005701
78117,"Bachelor","NA","Atlantic","Atlantic","Employed","Finance","Full-time","Not Student","60000","Satisfied",84.7740236946029,1722,10.6704672202256
78119,"Bachelor","Education","Ontario","Ontario","Employed","Education","Full-time","Not Student","60000","Satisfied",87.0460394623963,2648,16.4084768868509
78122,"College/CEGEP","Education","Ontario","Ontario","Employed","Education","Full-time","Not Student","40000","Satisfied",87.0460394623963,2648,16.4084768868509
78123,"College/CEGEP","Business","Western","Western","Employed","Other","Full-time","Not Student","15000","Neutral",87.5531268973892,4973,30.8154666005701
78127,"College/CEGEP","Lifescience","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","90000","Satisfied",84.7740236946029,1722,10.6704672202256
78128,"Master/PhD","Other","Western","Western","Employed","Health","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78129,"Bachelor","NA","Quebec","Quebec","Employed","Finance","Full-time","Not Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
78130,"College/CEGEP","Other","Western","Western","Employed","Goods Producing","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
78131,"Bachelor","Business","Western","Western","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
78132,"College/CEGEP","Arts","Quebec","Quebec","Employed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78133,"College/CEGEP","Business","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78134,"Master/PhD","Business","Atlantic",NA,"Employed","Other","Full-time","Not Student","80000","Satisfied",81.7777777777778,138,0.855124550749783
78137,"College/CEGEP","Other","Western","Western","Employed","Health","Full-time","Not Student","40000","Dissatisfied",87.5531268973892,4973,30.8154666005701
78138,"Master/PhD","Health","Atlantic","Atlantic","Employed","Finance","Full-time","Student","60000","Neutral",84.7740236946029,1722,10.6704672202256
78140,"Bachelor","Other","Western","Western","Employed","Health","Full-time","Not Student","90000","Satisfied",87.5531268973892,4973,30.8154666005701
78141,"College/CEGEP","Architecture","Western","Western","Employed","Science","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78142,"College/CEGEP","NA","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","40000","Satisfied",84.7740236946029,1722,10.6704672202256
78143,"Master/PhD","Lifescience","Ontario","Ontario","Unemployed",NA,NA,"Not Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
78144,"Master/PhD","MCS","Quebec","Quebec","Employed","Goods Producing","Full-time","Not Student",NA,"Neutral",90.1944209636517,2853,17.6787706035444
78145,"Master/PhD","Business","Atlantic","Atlantic","Unemployed",NA,NA,"Not Student",NA,"Valid skip",84.7740236946029,381,2.36088734663527
78147,"Bachelor","Lifescience","Western","Western","Employed","Other","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78149,"Master/PhD","NA","Quebec","Quebec","Employed",NA,"Full-time","Not Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
78151,"College/CEGEP","Lifescience","Quebec","Quebec","Employed","Health","Full-time","Not Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
78152,"Master/PhD","Other","Western","Western","Employed","Health","Full-time","Not Student","80000","Very satisfied",87.5531268973892,4973,30.8154666005701
78153,"College/CEGEP","Health","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","90000","Satisfied",84.7740236946029,1722,10.6704672202256
78155,"College/CEGEP","Lifescience","Quebec","Quebec","Employed",NA,"Full-time","Not Student","60000","Satisfied",90.1944209636517,2853,17.6787706035444
78157,"College/CEGEP","Architecture","Quebec","Quebec","Employed","Finance","Full-time","Student","80000","Very satisfied",90.1944209636517,2853,17.6787706035444
78158,"Master/PhD","Lifescience","Ontario","Ontario","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
78159,"Bachelor","Business","Quebec","Quebec","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78160,"Bachelor","MCS","Western","Western","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78161,"Master/PhD","Health","Ontario","Ontario","Employed","Education","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
78163,"College/CEGEP","Lifescience","Atlantic","Atlantic","Employed","Other","Full-time","Not Student",NA,"Valid skip",84.7740236946029,1722,10.6704672202256
78168,"Master/PhD","Health","Western","Ontario","Employed",NA,"Full-time","Not Student","80000","Satisfied",87.0460394623963,2648,16.4084768868509
78169,"Bachelor","Education","Western","Western","Employed","Education","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
78170,"Master/PhD","MCS","Quebec","Quebec","Employed","Education","Part-time","Not Student",NA,"Valid skip",90.1944209636517,316,1.95811129012269
78171,"Bachelor","MCS","Atlantic","Atlantic","Employed","Science","Full-time","Not Student","40000","Very dissatisfied",84.7740236946029,1722,10.6704672202256
78173,"Bachelor","Arts","Western","Western","Employed","Other","Part-time","Not Student","15000",NA,87.5531268973892,661,4.09592266699715
78174,"Master/PhD","Education","Western","Ontario","Employed","Education","Part-time","Not Student","60000","Satisfied",87.0460394623963,331,2.05105961085636
78175,"Master/PhD","Business","Ontario","Ontario","Employed","Finance","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
78176,"Master/PhD","Lifescience","Quebec","Quebec","Employed","Health","Full-time","Not Student","60000","Very satisfied",90.1944209636517,2853,17.6787706035444
78177,"College/CEGEP","Lifescience","Atlantic","Atlantic","Employed","Other","Full-time","Not Student","15000","Satisfied",84.7740236946029,1722,10.6704672202256
78178,"College/CEGEP","Architecture","Quebec","Quebec","Employed","Science","Full-time","Not Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
78179,"College/CEGEP","Lifescience","Ontario","Ontario","No Labour Force",NA,NA,"Not Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
78180,"Bachelor","Lifescience","Western","Western","Employed","Science","Full-time","Not Student",NA,"Valid skip",87.5531268973892,4973,30.8154666005701
78182,"Master/PhD","Health","Quebec","Quebec","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",90.1944209636517,2853,17.6787706035444
78184,"Bachelor","Arts","Western","Western","Employed","Education","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
78186,"Master/PhD","Business","Ontario","Ontario","Employed","Science","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
78188,"Bachelor","Education","Quebec","Quebec","Employed","Education","Full-time","Not Student","60000","Dissatisfied",90.1944209636517,2853,17.6787706035444
78189,"Master/PhD","Other","Ontario","Ontario","Employed","Science","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
78192,"College/CEGEP","Health","Atlantic","Atlantic","Employed","Other","Full-time","Not Student","60000","Satisfied",84.7740236946029,1722,10.6704672202256
78194,"College/CEGEP","Health","Western","Western","Employed","Other","Full-time","Student","80000","Satisfied",87.5531268973892,4973,30.8154666005701
78195,"Master/PhD","Education","Quebec","Quebec","Employed","Education","Full-time","Not Student","90000","Very satisfied",90.1944209636517,2853,17.6787706035444
78197,"Bachelor","Lifescience","Western","Western","No Labour Force",NA,NA,"Student",NA,"Valid skip",87.5531268973892,954,5.91151319866154
78198,"College/CEGEP","Health","Atlantic","Atlantic","Employed","Goods Producing","Full-time","Not Student","80000","Satisfied",84.7740236946029,1722,10.6704672202256
78199,"Master/PhD","Lifescience","Ontario","Ontario","Employed","Finance","Full-time","Not Student","90000","Satisfied",87.0460394623963,2648,16.4084768868509
78200,"College/CEGEP","Other","Western","Western","Employed","Trade","Part-time","Not Student","15000","Satisfied",87.5531268973892,661,4.09592266699715
78201,"Master/PhD","Education","Western","Western","Employed","Education","Full-time","Not Student","60000","Very satisfied",87.5531268973892,4973,30.8154666005701
78202,"Bachelor","Business","Ontario","Ontario","Employed","Health","Full-time","Not Student","40000","Neutral",87.0460394623963,2648,16.4084768868509
78203,"Bachelor","Other","Atlantic","Atlantic","Employed","Health","Full-time","Not Student","90000","Satisfied",84.7740236946029,1722,10.6704672202256
78204,"Bachelor","Lifescience","Ontario","Ontario","Unemployed",NA,NA,"Not Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
78205,"College/CEGEP","Business","Quebec","Quebec","Unemployed",NA,NA,"Not Student",NA,"Valid skip",90.1944209636517,380,2.35469079191969
78206,"Bachelor","Lifescience","Western","Western","Employed","Other","Full-time","Not Student","90000","Very satisfied",87.5531268973892,4973,30.8154666005701
78207,"College/CEGEP",NA,"Ontario","Ontario","Employed","Other","Part-time","Not Student",NA,"Valid skip",87.0460394623963,331,2.05105961085636
78208,"Master/PhD","Architecture","Ontario","Ontario","Employed","Science","Full-time","Not Student","80000","Very satisfied",87.0460394623963,2648,16.4084768868509
78211,"Master/PhD","Architecture","Quebec",NA,"Employed","Other","Full-time","Not Student","60000","Neutral",81.7777777777778,138,0.855124550749783
78212,"Master/PhD","Health","Western","Western","Employed","Trade","Full-time","Not Student","40000","Satisfied",87.5531268973892,4973,30.8154666005701
78216,"Master/PhD","Health","Ontario","Ontario","Employed","Science","Full-time","Not Student","60000","Very satisfied",87.0460394623963,2648,16.4084768868509
78217,"Master/PhD","NA","Ontario","Ontario","Unemployed",NA,NA,"Not Student",NA,"Valid skip",87.0460394623963,518,3.20981534266948
